,AgentNumber,PolicyNo,CUT_OFF,Applied Premium Date,Issued Date,Premium Collected,Receive Policy date,Freelook,FYC,RYC,Final_FYC,Final_RYC,Total_Commision,FYC/RYC,Status,Final_Result,KyTinhToan,KyKhoaSo,KyThanhToan
993,60009998,80013579,20240126,2024-01-21,2017-07-22,482000.0,2017-07-31,2371.0,0.0,10000.0,0.0,10000.0,10000.0,RYC,5,5,20240126,20240126,20240126
995,60010007,80019577,20240115,2024-01-15,2018-01-29,9133000.0,2018-02-07,2169.0,0.0,103000.0,0.0,103000.0,103000.0,RYC,5,5,20240115,20240115,20240115
998,60010007,80019577,20240126,2024-01-16,2018-01-29,2867000.0,2018-02-07,2180.0,0.0,29000.0,0.0,29000.0,29000.0,RYC,5,5,20240126,20240126,20240126
999,60010102,80019454,20240115,2024-01-12,2018-01-16,8421000.0,2018-01-19,2188.0,0.0,97000.0,0.0,97000.0,97000.0,RYC,5,5,20240115,20240115,20240115
1003,60010102,80019454,20240115,2024-01-15,2018-01-16,2933000.0,2018-01-19,2188.0,0.0,29000.0,0.0,29000.0,29000.0,RYC,5,5,20240115,20240115,20240115
1007,60010314,80055753,20240115,2024-01-14,2020-02-05,15288000.0,2020-02-08,1438.0,0.0,612000.0,0.0,612000.0,612000.0,RYC,5,5,20240115,20240115,20240115
1008,60010412,80041080,20240115,2024-01-03,2019-03-29,1000000.0,2019-04-09,1743.0,0.0,40000.0,0.0,40000.0,40000.0,RYC,5,5,20240115,20240115,20240115
1009,60010424,80017227,20240115,2024-01-15,2017-11-21,8696000.0,2017-11-23,2245.0,0.0,87000.0,0.0,87000.0,87000.0,RYC,5,5,20240115,20240115,20240115
1010,60010424,80017227,20240126,2024-01-16,2017-11-21,1467000.0,2017-11-23,2256.0,0.0,15000.0,0.0,15000.0,15000.0,RYC,5,5,20240126,20240126,20240126
1011,60010560,80032928,20240115,2024-01-15,2018-11-25,5340000.0,2018-12-01,1872.0,0.0,58000.0,0.0,58000.0,58000.0,RYC,5,5,20240115,20240115,20240115
1013,60010560,80032938,20240115,2024-01-15,2018-11-20,5516000.0,2018-11-27,1876.0,0.0,55000.0,0.0,55000.0,55000.0,RYC,5,5,20240115,20240115,20240115
1014,60010580,80020078,20240126,2024-01-25,2018-01-26,5000000.0,2018-02-02,2185.0,0.0,50000.0,0.0,50000.0,50000.0,RYC,5,5,20240126,20240126,20240126
1016,60010580,80020078,20240126,2024-01-26,2018-01-26,1675000.0,2018-02-02,2185.0,0.0,17000.0,0.0,17000.0,17000.0,RYC,5,5,20240126,20240126,20240126
1018,60010691,80072497,20240126,2024-01-26,2021-01-26,15031000.0,2021-02-04,1087.0,0.0,901000.0,0.0,901000.0,901000.0,RYC,5,5,20240126,20240126,20240126
1026,60010810,80017253,20240115,2024-01-12,2017-11-22,5754000.0,2017-11-25,2243.0,0.0,63000.0,0.0,63000.0,63000.0,RYC,5,5,20240115,20240115,20240115
1029,60010810,80017253,20240115,2024-01-15,2017-11-22,1269000.0,2017-11-25,2243.0,0.0,13000.0,0.0,13000.0,13000.0,RYC,5,5,20240115,20240115,20240115
1032,60010810,80017359,20240126,2024-01-16,2017-11-27,4327000.0,2017-12-06,2243.0,0.0,43000.0,0.0,43000.0,43000.0,RYC,5,5,20240126,20240126,20240126
1033,60010810,80017380,20240126,2024-01-16,2017-11-24,5184000.0,2017-11-29,2250.0,0.0,54000.0,0.0,54000.0,54000.0,RYC,5,5,20240126,20240126,20240126
1036,60010810,80017380,20240126,2024-01-17,2017-11-24,2021000.0,2017-11-29,2250.0,0.0,20000.0,0.0,20000.0,20000.0,RYC,5,5,20240126,20240126,20240126
1039,60010810,80019470,20240115,2024-01-15,2018-01-18,15789000.0,2018-01-25,2182.0,0.0,158000.0,0.0,158000.0,158000.0,RYC,5,5,20240115,20240115,20240115
1040,60010810,80019470,20240126,2024-01-16,2018-01-18,4877000.0,2018-01-25,2193.0,0.0,49000.0,0.0,49000.0,49000.0,RYC,5,5,20240126,20240126,20240126
1041,60010810,80037290,20240126,2024-01-22,2019-01-23,150000.0,2019-01-29,1824.0,0.0,2000.0,0.0,2000.0,2000.0,RYC,5,5,20240126,20240126,20240126
1042,60010828,80019504,20240115,2024-01-15,2018-01-16,5304000.0,2018-01-20,2187.0,0.0,56000.0,0.0,56000.0,56000.0,RYC,5,5,20240115,20240115,20240115
1044,60010830,80019304,20240126,2024-01-23,2018-01-03,5781000.0,2018-01-09,2209.0,0.0,65000.0,0.0,65000.0,65000.0,RYC,5,5,20240126,20240126,20240126
1047,60010833,80015499,20240115,2024-01-15,2017-09-23,1000000.0,2017-09-28,2301.0,0.0,10000.0,0.0,10000.0,10000.0,RYC,5,5,20240115,20240115,20240115
1048,60010896,80018611,20240115,2024-01-03,2017-12-25,6131000.0,2018-01-08,2199.0,0.0,63000.0,0.0,63000.0,63000.0,RYC,5,5,20240115,20240115,20240115
1051,60010896,80018611,20240115,2024-01-04,2017-12-25,333000.0,2018-01-08,2199.0,0.0,3000.0,0.0,3000.0,3000.0,RYC,5,5,20240115,20240115,20240115
1054,60010897,80016759,20240126,2024-01-25,2017-10-26,4837000.0,2017-11-06,2273.0,0.0,48000.0,0.0,48000.0,48000.0,RYC,5,5,20240126,20240126,20240126
1055,60010920,80036562,20240126,2024-01-16,2019-01-08,8235000.0,2019-01-21,1832.0,0.0,82000.0,0.0,82000.0,82000.0,RYC,5,5,20240126,20240126,20240126
1057,60010920,80036562,20240126,2024-01-17,2019-01-08,2534000.0,2019-01-21,1832.0,0.0,25000.0,0.0,25000.0,25000.0,RYC,5,5,20240126,20240126,20240126
1059,60010957,80017958,20240115,2024-01-02,2017-12-04,3555000.0,2017-12-14,2224.0,0.0,37000.0,0.0,37000.0,37000.0,RYC,5,5,20240115,20240115,20240115
1061,60011016,80019494,20240115,2024-01-15,2018-01-15,138000.0,2018-01-21,2186.0,0.0,1000.0,0.0,1000.0,1000.0,RYC,5,5,20240115,20240115,20240115
1062,60011043,80015718,20240115,2024-01-08,2017-09-25,4466000.0,2017-10-10,2289.0,0.0,45000.0,0.0,45000.0,45000.0,RYC,5,5,20240115,20240115,20240115
1063,60011125,80009143,20240115,2024-01-11,2017-01-11,2500000.0,2017-01-17,2555.0,0.0,25000.0,0.0,25000.0,25000.0,RYC,5,5,20240115,20240115,20240115
1065,60011125,80009143,20240115,2024-01-15,2017-01-11,3500000.0,2017-01-17,2555.0,0.0,35000.0,0.0,35000.0,35000.0,RYC,5,5,20240115,20240115,20240115
1067,60011125,80009239,20240115,2024-01-03,2017-01-16,581000.0,2017-01-22,2550.0,0.0,6000.0,0.0,6000.0,6000.0,RYC,5,5,20240115,20240115,20240115
1076,60011125,80009239,20240115,2024-01-04,2017-01-16,581000.0,2017-01-22,2550.0,0.0,6000.0,0.0,6000.0,6000.0,RYC,5,5,20240115,20240115,20240115
1085,60011125,80009239,20240115,2024-01-05,2017-01-16,581000.0,2017-01-22,2550.0,0.0,6000.0,0.0,6000.0,6000.0,RYC,5,5,20240115,20240115,20240115
1094,60011125,80009239,20240115,2024-01-06,2017-01-16,581000.0,2017-01-22,2550.0,0.0,6000.0,0.0,6000.0,6000.0,RYC,5,5,20240115,20240115,20240115
1103,60011125,80009239,20240115,2024-01-07,2017-01-16,581000.0,2017-01-22,2550.0,0.0,6000.0,0.0,6000.0,6000.0,RYC,5,5,20240115,20240115,20240115
1112,60011125,80009239,20240115,2024-01-08,2017-01-16,581000.0,2017-01-22,2550.0,0.0,6000.0,0.0,6000.0,6000.0,RYC,5,5,20240115,20240115,20240115
1121,60011125,80009239,20240115,2024-01-09,2017-01-16,581000.0,2017-01-22,2550.0,0.0,6000.0,0.0,6000.0,6000.0,RYC,5,5,20240115,20240115,20240115
1130,60011125,80009239,20240115,2024-01-10,2017-01-16,1514000.0,2017-01-22,2550.0,0.0,21000.0,0.0,21000.0,21000.0,RYC,5,5,20240115,20240115,20240115
1139,60011125,80009239,20240126,2024-01-17,2017-01-16,933000.0,2017-01-22,2561.0,0.0,5000.0,0.0,5000.0,5000.0,RYC,5,5,20240126,20240126,20240126
1150,60011125,80009239,20240126,2024-01-18,2017-01-16,3838000.0,2017-01-22,2561.0,0.0,38000.0,0.0,38000.0,38000.0,RYC,5,5,20240126,20240126,20240126
1161,60011224,80019607,20240126,2024-01-22,2018-01-23,15000000.0,2018-01-31,2187.0,0.0,150000.0,0.0,150000.0,150000.0,RYC,5,5,20240126,20240126,20240126
1163,60011224,80019607,20240126,2024-01-24,2018-01-23,5104000.0,2018-01-31,2187.0,0.0,51000.0,0.0,51000.0,51000.0,RYC,5,5,20240126,20240126,20240126
1165,60011234,80058813,20240115,2024-01-12,2020-05-27,5000000.0,2020-06-15,1310.0,0.0,320000.0,0.0,320000.0,320000.0,RYC,5,5,20240115,20240115,20240115
1169,60011277,80019768,20240126,2024-01-23,2018-01-24,104000.0,2018-01-26,2192.0,0.0,1000.0,0.0,1000.0,1000.0,RYC,5,5,20240126,20240126,20240126
1170,60011319,80017336,20240115,2024-01-04,2017-11-23,4000000.0,2017-12-13,2225.0,0.0,40000.0,0.0,40000.0,40000.0,RYC,5,5,20240115,20240115,20240115
1171,60011319,80018973,20240115,2024-01-05,2017-12-27,8000000.0,2018-01-09,2198.0,0.0,80000.0,0.0,80000.0,80000.0,RYC,5,5,20240115,20240115,20240115
1173,60011319,80018973,20240115,2024-01-08,2017-12-27,2653000.0,2018-01-09,2198.0,0.0,27000.0,0.0,27000.0,27000.0,RYC,5,5,20240115,20240115,20240115
1175,60011370,80009012,20240115,2024-01-05,2017-01-13,1500000.0,2017-01-20,2552.0,0.0,15000.0,0.0,15000.0,15000.0,RYC,5,5,20240115,20240115,20240115
1176,60011375,80017354,20240126,2024-01-19,2017-11-23,2000000.0,2017-11-29,2250.0,0.0,20000.0,0.0,20000.0,20000.0,RYC,5,5,20240126,20240126,20240126
1177,60011375,80019630,20240126,2024-01-19,2018-01-19,5235000.0,2018-01-23,2195.0,0.0,55000.0,0.0,55000.0,55000.0,RYC,5,5,20240126,20240126,20240126
1179,60011375,80029150,20240126,2024-01-25,2018-09-06,2360000.0,2018-09-10,1965.0,0.0,24000.0,0.0,24000.0,24000.0,RYC,5,5,20240126,20240126,20240126
1180,60011382,80019038,20240115,2024-01-03,2017-12-27,1000000.0,2018-01-04,2203.0,0.0,10000.0,0.0,10000.0,10000.0,RYC,5,5,20240115,20240115,20240115
1181,60011515,80019777,20240126,2024-01-26,2018-01-24,5031000.0,2018-02-02,2185.0,0.0,50000.0,0.0,50000.0,50000.0,RYC,5,5,20240126,20240126,20240126
1182,60011529,80017401,20240126,2024-01-22,2017-11-24,5300000.0,2017-11-29,2250.0,0.0,60000.0,0.0,60000.0,60000.0,RYC,5,5,20240126,20240126,20240126
1184,60011529,80019464,20240115,2024-01-15,2018-01-23,3647000.0,2018-01-27,2180.0,0.0,36000.0,0.0,36000.0,36000.0,RYC,5,5,20240115,20240115,20240115
1185,60011562,80019794,20240126,2024-01-24,2018-01-24,6667000.0,2018-01-31,2187.0,0.0,67000.0,0.0,67000.0,67000.0,RYC,5,5,20240126,20240126,20240126
1187,60011562,80019794,20240126,2024-01-25,2018-01-24,2123000.0,2018-01-31,2187.0,0.0,21000.0,0.0,21000.0,21000.0,RYC,5,5,20240126,20240126,20240126
1189,60011562,80019796,20240126,2024-01-24,2018-01-24,8602000.0,2018-01-31,2187.0,0.0,90000.0,0.0,90000.0,90000.0,RYC,5,5,20240126,20240126,20240126
1192,60011562,80019796,20240126,2024-01-25,2018-01-24,3978000.0,2018-01-31,2187.0,0.0,40000.0,0.0,40000.0,40000.0,RYC,5,5,20240126,20240126,20240126
1195,60011562,80019798,20240126,2024-01-24,2018-01-24,6495000.0,2018-01-31,2187.0,0.0,65000.0,0.0,65000.0,65000.0,RYC,5,5,20240126,20240126,20240126
1197,60011562,80019798,20240126,2024-01-25,2018-01-24,1617000.0,2018-01-31,2187.0,0.0,16000.0,0.0,16000.0,16000.0,RYC,5,5,20240126,20240126,20240126
1199,60011562,80019906,20240126,2024-01-24,2018-01-25,6545000.0,2018-01-30,2188.0,0.0,65000.0,0.0,65000.0,65000.0,RYC,5,5,20240126,20240126,20240126
1201,60011562,80019906,20240126,2024-01-25,2018-01-25,1380000.0,2018-01-30,2188.0,0.0,14000.0,0.0,14000.0,14000.0,RYC,5,5,20240126,20240126,20240126
1203,60011582,80019490,20240115,2024-01-14,2018-01-16,7065000.0,2018-01-18,2189.0,0.0,141000.0,0.0,141000.0,141000.0,RYC,5,5,20240115,20240115,20240115
1207,60011617,80017467,20240126,2024-01-23,2017-11-25,1180000.0,2017-11-28,2251.0,0.0,17000.0,0.0,17000.0,17000.0,RYC,5,5,20240126,20240126,20240126
1209,60011617,80019398,20240115,2024-01-09,2018-01-11,150000.0,2018-01-17,2190.0,0.0,2000.0,0.0,2000.0,2000.0,RYC,5,5,20240115,20240115,20240115
1210,60011630,80021774,20240126,2024-01-16,2018-03-27,3334000.0,2018-04-02,2126.0,0.0,33000.0,0.0,33000.0,33000.0,RYC,5,5,20240126,20240126,20240126
1211,60011630,80021779,20240126,2024-01-16,2018-03-27,2692000.0,2018-04-02,2126.0,0.0,27000.0,0.0,27000.0,27000.0,RYC,5,5,20240126,20240126,20240126
1212,60011631,80019434,20240115,2024-01-15,2018-01-12,9615000.0,2018-01-21,2186.0,0.0,111000.0,0.0,111000.0,111000.0,RYC,5,5,20240115,20240115,20240115
1215,60011631,80019435,20240115,2024-01-15,2018-01-12,9807000.0,2018-01-21,2186.0,0.0,117000.0,0.0,117000.0,117000.0,RYC,5,5,20240115,20240115,20240115
1219,60011633,80019821,20240126,2024-01-24,2018-01-24,93000.0,2018-02-02,2185.0,0.0,1000.0,0.0,1000.0,1000.0,RYC,5,5,20240126,20240126,20240126
1220,60011656,80019160,20240115,2024-01-05,2017-12-28,2300000.0,2018-01-05,2202.0,0.0,23000.0,0.0,23000.0,23000.0,RYC,5,5,20240115,20240115,20240115
1221,60011656,80027430,20240126,2024-01-26,2018-08-07,4024000.0,2018-08-10,1996.0,0.0,40000.0,0.0,40000.0,40000.0,RYC,5,5,20240126,20240126,20240126
1222,60011656,80034705,20240115,2024-01-05,2018-12-13,6282000.0,2018-12-17,1856.0,0.0,70000.0,0.0,70000.0,70000.0,RYC,5,5,20240115,20240115,20240115
1225,60011656,80034705,20240115,2024-01-08,2018-12-13,2318000.0,2018-12-17,1856.0,0.0,23000.0,0.0,23000.0,23000.0,RYC,5,5,20240115,20240115,20240115
1228,60011656,80060687,20240126,2024-01-26,2020-07-15,4800000.0,2020-07-25,1281.0,0.0,288000.0,0.0,288000.0,288000.0,RYC,5,5,20240126,20240126,20240126
1232,60011671,80019926,20240126,2024-01-24,2018-01-25,100000.0,2018-02-02,2185.0,0.0,1000.0,0.0,1000.0,1000.0,RYC,5,5,20240126,20240126,20240126
1233,60011674,80019719,20240126,2024-01-22,2018-01-23,150000.0,2018-01-29,2189.0,0.0,2000.0,0.0,2000.0,2000.0,RYC,5,5,20240126,20240126,20240126
1237,60011674,80019719,20240126,2024-01-24,2018-01-23,5796000.0,2018-01-29,2189.0,0.0,61000.0,0.0,61000.0,61000.0,RYC,5,5,20240126,20240126,20240126
1241,60011674,80019719,20240126,2024-01-25,2018-01-23,2121000.0,2018-01-29,2189.0,0.0,21000.0,0.0,21000.0,21000.0,RYC,5,5,20240126,20240126,20240126
1245,60011716,80019428,20240126,2024-01-18,2018-01-11,6272000.0,2018-01-15,2203.0,0.0,65000.0,0.0,65000.0,65000.0,RYC,5,5,20240126,20240126,20240126
1247,60011736,80018025,20240115,2024-01-11,2017-12-08,8515000.0,2017-12-14,2224.0,0.0,90000.0,0.0,90000.0,90000.0,RYC,5,5,20240115,20240115,20240115
1250,60011736,80018025,20240115,2024-01-12,2017-12-08,3896000.0,2017-12-14,2224.0,0.0,39000.0,0.0,39000.0,39000.0,RYC,5,5,20240115,20240115,20240115
1253,60011736,80019740,20240126,2024-01-23,2018-01-23,9287000.0,2018-01-29,2189.0,0.0,96000.0,0.0,96000.0,96000.0,RYC,5,5,20240126,20240126,20240126
1256,60011736,80019740,20240126,2024-01-24,2018-01-23,5606000.0,2018-01-29,2189.0,0.0,56000.0,0.0,56000.0,56000.0,RYC,5,5,20240126,20240126,20240126
1259,60011736,80036611,20240115,2024-01-11,2019-01-11,5206000.0,2019-01-15,1827.0,0.0,54000.0,0.0,54000.0,54000.0,RYC,5,5,20240115,20240115,20240115
1262,60011736,80036611,20240115,2024-01-12,2019-01-11,2022000.0,2019-01-15,1827.0,0.0,20000.0,0.0,20000.0,20000.0,RYC,5,5,20240115,20240115,20240115
1265,60011799,80019722,20240126,2024-01-22,2018-01-23,4301000.0,2018-01-30,2188.0,0.0,46000.0,0.0,46000.0,46000.0,RYC,5,5,20240126,20240126,20240126
1268,60011799,80019722,20240126,2024-01-24,2018-01-23,1657000.0,2018-01-30,2188.0,0.0,17000.0,0.0,17000.0,17000.0,RYC,5,5,20240126,20240126,20240126
1271,60011862,80019329,20240115,2024-01-06,2018-01-03,8406000.0,2018-01-10,2197.0,0.0,88000.0,0.0,88000.0,88000.0,RYC,5,5,20240115,20240115,20240115
1273,60011880,80017951,20240126,2024-01-17,2017-12-01,6000000.0,2017-12-06,2243.0,0.0,69000.0,0.0,69000.0,69000.0,RYC,5,5,20240126,20240126,20240126
1276,60011880,80018786,20240126,2024-01-17,2017-12-26,5007000.0,2018-01-06,2212.0,0.0,57000.0,0.0,57000.0,57000.0,RYC,5,5,20240126,20240126,20240126
1278,60011880,80018789,20240126,2024-01-17,2017-12-26,5008000.0,2018-01-06,2212.0,0.0,50000.0,0.0,50000.0,50000.0,RYC,5,5,20240126,20240126,20240126
1279,60011880,80020250,20240126,2024-01-22,2018-02-07,290000.0,2018-02-11,2176.0,0.0,3000.0,0.0,3000.0,3000.0,RYC,5,5,20240126,20240126,20240126
1284,60011880,80020250,20240126,2024-01-23,2018-02-07,290000.0,2018-02-11,2176.0,0.0,3000.0,0.0,3000.0,3000.0,RYC,5,5,20240126,20240126,20240126
1289,60011880,80020250,20240126,2024-01-24,2018-02-07,290000.0,2018-02-11,2176.0,0.0,3000.0,0.0,3000.0,3000.0,RYC,5,5,20240126,20240126,20240126
1294,60011880,80020250,20240126,2024-01-25,2018-02-07,290000.0,2018-02-11,2176.0,0.0,3000.0,0.0,3000.0,3000.0,RYC,5,5,20240126,20240126,20240126
1299,60011880,80020250,20240126,2024-01-26,2018-02-07,290000.0,2018-02-11,2176.0,0.0,3000.0,0.0,3000.0,3000.0,RYC,5,5,20240126,20240126,20240126
1304,60011898,80026696,20240115,2024-01-08,2018-07-25,2867000.0,2018-08-10,1985.0,0.0,29000.0,0.0,29000.0,29000.0,RYC,5,5,20240115,20240115,20240115
1305,60011898,80026696,20240126,2024-01-24,2018-07-25,1040000.0,2018-08-10,1996.0,0.0,20000.0,0.0,20000.0,20000.0,RYC,5,5,20240126,20240126,20240126
1308,60011898,80026696,20240126,2024-01-25,2018-07-25,4986000.0,2018-08-10,1996.0,0.0,50000.0,0.0,50000.0,50000.0,RYC,5,5,20240126,20240126,20240126
1311,60011905,80018168,20240115,2024-01-09,2017-12-28,7405000.0,2018-01-11,2196.0,0.0,74000.0,0.0,74000.0,74000.0,RYC,5,5,20240115,20240115,20240115
1313,60011905,80018168,20240115,2024-01-11,2017-12-28,1451000.0,2018-01-11,2196.0,0.0,15000.0,0.0,15000.0,15000.0,RYC,5,5,20240115,20240115,20240115
1315,60011906,80017987,20240126,2024-01-26,2017-12-05,2573000.0,2017-12-19,2230.0,0.0,28000.0,0.0,28000.0,28000.0,RYC,5,5,20240126,20240126,20240126
1318,60011906,80017988,20240126,2024-01-26,2017-12-06,2492000.0,2017-12-19,2230.0,0.0,26000.0,0.0,26000.0,26000.0,RYC,5,5,20240126,20240126,20240126
1321,60011906,80019593,20240126,2024-01-17,2018-01-18,210000.0,2018-01-30,2188.0,0.0,4000.0,0.0,4000.0,4000.0,RYC,5,5,20240126,20240126,20240126
1323,60011906,80019593,20240126,2024-01-26,2018-01-18,2945000.0,2018-01-30,2188.0,0.0,29000.0,0.0,29000.0,29000.0,RYC,5,5,20240126,20240126,20240126
1325,60011915,80019895,20240126,2024-01-24,2018-01-25,8823000.0,2018-02-07,2180.0,0.0,88000.0,0.0,88000.0,88000.0,RYC,5,5,20240126,20240126,20240126
1326,60011927,80019420,20240115,2024-01-12,2018-01-11,5882000.0,2018-01-15,2192.0,0.0,71000.0,0.0,71000.0,71000.0,RYC,5,5,20240115,20240115,20240115
1328,60011951,80019673,20240126,2024-01-21,2018-01-22,9187000.0,2018-01-27,2191.0,0.0,103000.0,0.0,103000.0,103000.0,RYC,5,5,20240126,20240126,20240126
1330,60011951,80019800,20240126,2024-01-23,2018-01-24,9529000.0,2018-01-31,2187.0,0.0,109000.0,0.0,109000.0,109000.0,RYC,5,5,20240126,20240126,20240126
1334,60011951,80019800,20240126,2024-01-24,2018-01-24,3066000.0,2018-01-31,2187.0,0.0,31000.0,0.0,31000.0,31000.0,RYC,5,5,20240126,20240126,20240126
1338,60011971,80009111,20240115,2024-01-09,2017-01-09,3434000.0,2017-01-19,2553.0,0.0,35000.0,0.0,35000.0,35000.0,RYC,5,5,20240115,20240115,20240115
1340,60011971,80009124,20240115,2024-01-08,2017-01-17,3735000.0,2017-01-22,2550.0,0.0,38000.0,0.0,38000.0,38000.0,RYC,5,5,20240115,20240115,20240115
1342,60011971,80019911,20240126,2024-01-25,2018-01-25,4168000.0,2018-01-31,2187.0,0.0,42000.0,0.0,42000.0,42000.0,RYC,5,5,20240126,20240126,20240126
1343,60011973,80019375,20240115,2024-01-11,2018-01-09,2748000.0,2018-01-11,2196.0,0.0,30000.0,0.0,30000.0,30000.0,RYC,5,5,20240115,20240115,20240115
1345,60011973,80019878,20240126,2024-01-24,2018-01-25,2437000.0,2018-01-31,2187.0,0.0,24000.0,0.0,24000.0,24000.0,RYC,5,5,20240126,20240126,20240126
1347,60011973,80019878,20240126,2024-01-26,2018-01-25,63000.0,2018-01-31,2187.0,0.0,1000.0,0.0,1000.0,1000.0,RYC,5,5,20240126,20240126,20240126
1349,60011973,80019886,20240126,2024-01-24,2018-01-25,2000000.0,2018-01-31,2187.0,0.0,20000.0,0.0,20000.0,20000.0,RYC,5,5,20240126,20240126,20240126
1350,60011973,80019905,20240126,2024-01-24,2018-01-25,2000000.0,2018-01-31,2187.0,0.0,20000.0,0.0,20000.0,20000.0,RYC,5,5,20240126,20240126,20240126
1351,60011973,80020040,20240126,2024-01-25,2018-01-29,4242000.0,2018-02-01,2186.0,0.0,45000.0,0.0,45000.0,45000.0,RYC,5,5,20240126,20240126,20240126
1353,60011973,80025277,20240126,2024-01-16,2018-06-25,3469000.0,2018-07-04,2033.0,0.0,42000.0,0.0,42000.0,42000.0,RYC,5,5,20240126,20240126,20240126
1356,60011973,80025518,20240115,2024-01-11,2018-06-29,3277000.0,2018-07-08,2018.0,0.0,33000.0,0.0,33000.0,33000.0,RYC,5,5,20240115,20240115,20240115
1357,60011973,80036033,20240115,2024-01-11,2018-12-28,4578000.0,2019-01-05,1837.0,0.0,50000.0,0.0,50000.0,50000.0,RYC,5,5,20240115,20240115,20240115
1360,60011978,80018264,20240115,2024-01-03,2017-12-18,8631000.0,2018-01-02,2205.0,0.0,93000.0,0.0,93000.0,93000.0,RYC,5,5,20240115,20240115,20240115
1363,60011978,80018264,20240115,2024-01-04,2017-12-18,1369000.0,2018-01-02,2205.0,0.0,14000.0,0.0,14000.0,14000.0,RYC,5,5,20240115,20240115,20240115
1366,60012001,80032490,20240115,2024-01-03,2018-11-01,1893000.0,2018-11-05,1898.0,0.0,19000.0,0.0,19000.0,19000.0,RYC,5,5,20240115,20240115,20240115
1368,60012001,80032490,20240115,2024-01-04,2018-11-01,115000.0,2018-11-05,1898.0,0.0,1000.0,0.0,1000.0,1000.0,RYC,5,5,20240115,20240115,20240115
1370,60012011,80019458,20240115,2024-01-11,2018-01-15,5151000.0,2018-01-26,2181.0,0.0,60000.0,0.0,60000.0,60000.0,RYC,5,5,20240115,20240115,20240115
1374,60012011,80019458,20240115,2024-01-15,2018-01-15,1193000.0,2018-01-26,2181.0,0.0,12000.0,0.0,12000.0,12000.0,RYC,5,5,20240115,20240115,20240115
1378,60012011,80019459,20240115,2024-01-11,2018-01-15,5575000.0,2018-01-26,2181.0,0.0,58000.0,0.0,58000.0,58000.0,RYC,5,5,20240115,20240115,20240115
1381,60012011,80019459,20240115,2024-01-15,2018-01-15,1144000.0,2018-01-26,2181.0,0.0,11000.0,0.0,11000.0,11000.0,RYC,5,5,20240115,20240115,20240115
1384,60012011,80061396,20240115,2024-01-10,2020-07-30,4403000.0,2020-08-06,1258.0,0.0,264000.0,0.0,264000.0,264000.0,RYC,5,5,20240115,20240115,20240115
1388,60012093,80018567,20240115,2024-01-15,2017-12-22,9709000.0,2018-01-15,2192.0,0.0,111000.0,0.0,111000.0,111000.0,RYC,5,5,20240115,20240115,20240115
1391,60012093,80018567,20240126,2024-01-16,2017-12-22,2277000.0,2018-01-15,2203.0,0.0,23000.0,0.0,23000.0,23000.0,RYC,5,5,20240126,20240126,20240126
1392,60012093,80018851,20240126,2024-01-16,2017-12-26,8789000.0,2018-01-04,2214.0,0.0,96000.0,0.0,96000.0,96000.0,RYC,5,5,20240126,20240126,20240126
1394,60012093,80034967,20240115,2024-01-12,2018-12-19,8741000.0,2018-12-23,1850.0,0.0,97000.0,0.0,97000.0,97000.0,RYC,5,5,20240115,20240115,20240115
1398,60012093,80034967,20240115,2024-01-15,2018-12-19,3493000.0,2018-12-23,1850.0,0.0,35000.0,0.0,35000.0,35000.0,RYC,5,5,20240115,20240115,20240115
1402,60012098,80018969,20240126,2024-01-26,2017-12-26,4751000.0,2018-01-10,2208.0,0.0,52000.0,0.0,52000.0,52000.0,RYC,5,5,20240126,20240126,20240126
1404,60012161,80000996,20240115,2024-01-11,2015-11-23,11819000.0,2015-12-03,2966.0,0.0,243000.0,0.0,243000.0,243000.0,RYC,5,5,20240115,20240115,20240115
1408,60012161,80001142,20240126,2024-01-16,2015-11-30,7280000.0,2015-12-09,2971.0,0.0,149000.0,0.0,149000.0,149000.0,RYC,5,5,20240126,20240126,20240126
1412,60012161,80001212,20240115,2024-01-10,2015-11-30,8351000.0,2015-12-04,2965.0,0.0,166000.0,0.0,166000.0,166000.0,RYC,5,5,20240115,20240115,20240115
1415,60012161,80001415,20240126,2024-01-16,2015-12-29,5258000.0,2016-01-04,2945.0,0.0,105000.0,0.0,105000.0,105000.0,RYC,5,5,20240126,20240126,20240126
1418,60012161,80001534,20240126,2024-01-16,2015-12-31,5058000.0,2016-01-06,2943.0,0.0,105000.0,0.0,105000.0,105000.0,RYC,5,5,20240126,20240126,20240126
1421,60012161,80004148,20240126,2024-01-18,2016-08-11,3878000.0,2016-08-15,2721.0,0.0,39000.0,0.0,39000.0,39000.0,RYC,5,5,20240126,20240126,20240126
1423,60012161,80004148,20240126,2024-01-19,2016-08-11,1724000.0,2016-08-15,2721.0,0.0,17000.0,0.0,17000.0,17000.0,RYC,5,5,20240126,20240126,20240126
1425,60012163,80019361,20240126,2024-01-17,2018-01-04,3508000.0,2018-01-10,2208.0,0.0,37000.0,0.0,37000.0,37000.0,RYC,5,5,20240126,20240126,20240126
1427,60012169,80019394,20240126,2024-01-19,2018-01-09,5435000.0,2018-01-11,2207.0,0.0,54000.0,0.0,54000.0,54000.0,RYC,5,5,20240126,20240126,20240126
1428,60012169,80019446,20240126,2024-01-19,2018-01-12,5556000.0,2018-01-16,2202.0,0.0,56000.0,0.0,56000.0,56000.0,RYC,5,5,20240126,20240126,20240126
